Time,Data
1.8,175.15098430636198
1.82,177.7588071400543
1.84,179.92215739610248
1.86,183.02741514718818
1.8800000000000001,185.61090121426312
1.9000000000000001,188.40895451848226
1.92,190.85800935847303
1.94,193.6446721739269
1.96,195.80579735941362
1.98,197.8785616977064
2.0,200.55053698974262
2.02,202.6597604685855
2.04,204.74480259733417
2.06,206.34483186578979
2.08,208.69967621772759
2.1,210.24988075976694
2.12,211.93676142394875
2.14,213.20245427911564
2.16,214.18996021090734
2.18,215.1931847164909
2.2,215.0569725878982
2.22,215.92713728687903
2.24,216.7504848443335
2.2600000000000002,216.3248321484933
2.2800000000000002,216.4490195178977
2.3000000000000003,216.62291748767683
2.32,216.54742777052897
2.34,215.7744783868713
2.36,214.85701299176762
2.38,213.64897445920428
2.4,212.00528281690913
2.42,210.03180765700125
2.44,207.93533517914193
2.46,206.32353005334897
2.48,203.654892319064
2.5,201.33870956526096
2.52,199.3350046631895
2.54,196.45447934861159
2.56,194.35845397396554
2.58,191.90880377264784
2.6,189.61789199741455
2.62,186.49850031265913
2.64,183.8137568359201
2.66,181.22706223732203
2.68,177.95201431668247
2.7,174.3023314866592
2.72,171.14177559652273
2.74,168.2340745348776
2.7600000000000002,165.59284505090602
2.7800000000000002,162.28151623245836
2.8000000000000003,159.96325407557578
2.82,157.70088757382334
2.84,155.0568367471664
2.86,152.69304301909932
2.88,149.92090233738307
2.9,147.25120141815273
2.92,144.3940574754031
2.94,142.5588617780481
2.96,140.75422735499555
2.98,138.6879411451022
3.0,136.36692086361137
3.02,135.1971768298699
3.04,132.68377897292368
3.06,131.6308292021634
3.08,131.04143929970192
3.1,129.7677144597825
3.12,129.2107425684246
3.14,128.7705892838907
3.16,127.69629894559152
3.18,128.23590130592268
3.2,127.48642404643392
3.22,127.64391100685887
3.24,127.80344602306711
3.2600000000000002,128.5591822381238
3.2800000000000002,129.4543767195385
3.3000000000000003,130.08143018562848
3.3200000000000003,130.98193161488783
3.34,131.54670748449996
3.36,132.06587535782654
3.38,132.82890151598673
3.4,134.42466230565884
3.42,134.79150885411528
3.44,135.96733478336472
3.46,137.4396465382297
3.48,138.8956359283311
3.5,140.17225447136795
3.52,141.45628911484135
3.54,142.08443890553556
3.56,142.99339217068055
3.58,143.76990377181
3.6,145.45087199191144
3.62,146.52341461854724
3.64,147.62494379018963
3.66,148.5432391800391
3.68,149.7165191010381
3.7,150.783509127603
3.72,151.53350784370463
3.74,151.8564493432538
3.7600000000000002,152.6429621272006
3.7800000000000002,152.53442406222888
3.8000000000000003,152.62301308830314
3.8200000000000003,152.9017533864805
3.84,153.6145567441931
3.86,153.1062588824948
3.88,151.72265053839038
3.9,151.16050312516796
3.92,149.66758882446257
3.94,149.2926949954169
3.96,148.68563281859767
3.98,147.49724012508193
4.0,146.07937839417008
4.0200000000000005,143.53492393631547
4.04,141.31775331090142
4.0600000000000005,138.68272306125462
4.08,135.6856438815742
4.1,132.73324936209468
4.12,130.28315948960866
4.14,127.39383911027646
4.16,123.8245515902751
4.18,120.8853079371266
4.2,117.4368116703392
4.22,114.3903997541493
4.24,110.1079799275282
4.26,106.60196478709068
4.28,103.28520299699308
4.3,99.62090801623651
4.32,96.72258474789635
4.34,92.65395452661093
4.36,89.02887887010431
4.38,85.41128242754417
4.4,81.16507556209983
4.42,77.80407700714781
4.44,74.1419370351534
4.46,70.84206157534852
4.48,67.41753771093416
4.5,64.43106097870229
4.5200000000000005,61.14486488373052
4.54,58.320653029220146
4.5600000000000005,55.41953424669102
4.58,53.05196109470069
4.6000000000000005,51.12767207511765
4.62,48.7556378948578
4.64,46.69401207800916
4.66,44.50008620855371
4.68,42.9302500575861
4.7,41.53995682117842
4.72,39.533693666003835
4.74,38.16495774967584
4.76,36.286237851655606
4.78,34.54900171870306
4.8,33.903689196380796
4.82,33.099711185246015
4.84,32.685454427273314
4.86,32.558292094926834
4.88,32.61460012233315
4.9,32.64977918538267
4.92,32.55828220549428
4.94,32.98364722039562
4.96,33.7185354347804
4.98,33.90477423427526
5.0,34.08340491795218
5.0200000000000005,34.49473487781516
5.04,35.9783939284269
5.0600000000000005,37.12339446626452
5.08,38.2681951166378
5.1000000000000005,39.85076750619136
5.12,41.00866578125816
5.14,43.1290984767348
5.16,44.799002326798515
5.18,47.255117597757994
5.2,49.28406451468685
5.22,51.672420347279605
5.24,53.55679671663027
5.26,55.42391668338443
5.28,57.31069117896435
5.3,58.3042943453058
5.32,59.54223735475337
5.34,61.46244029040414
5.36,62.75330167821657
5.38,64.3537652755513
5.4,65.90338373640692
5.42,67.79237879136738
5.44,68.26169760008908
5.46,68.60306495591027
5.48,69.05903104574202
5.5,69.0230144936624
5.5200000000000005,70.28934044344132
5.54,70.00327346342065
5.5600000000000005,70.2110450866016
5.58,69.45987582928225
5.6000000000000005,68.94799156296946
5.62,68.62463414638228
5.64,67.49006625698651
5.66,66.1955703944673
5.68,65.24344206166954
5.7,64.43697716162833
5.72,64.08045368218474
5.74,62.12910777214829
5.76,60.58910434484352
5.78,59.51750237598221
5.8,57.72221509295781
5.82,55.61196528169479
5.84,54.19623596493561
5.86,53.1352167321564
5.88,51.68974602601833
5.9,49.671249713244876
5.92,47.34167628893571
5.94,45.46342908246491
5.96,43.399295850156506
5.98,41.81237615478692
6.0,39.216006944547324
6.0200000000000005,36.27368675433729
6.04,34.248998960097595
6.0600000000000005,32.055534522277874
6.08,29.906814657445814
6.1000000000000005,27.50775154067647
6.12,25.038421496766897
6.140000000000001,23.30321606129273
6.16,21.475443582914842
6.18,19.29549367160963
6.2,17.285721567707245
6.22,15.657080285762586
6.24,13.919883557005075
6.26,12.033746866102573
6.28,11.15753242735514
6.3,10.89929841307799
6.32,9.766252722778766
6.34,8.764711555940089
6.36,8.200063023930626
6.38,7.876736007941977
6.4,7.848174440047143
6.42,8.66681715366832
6.44,8.93408341810262
6.46,9.900364239463503
6.48,10.815019477637069
6.5,11.934843132595635
6.5200000000000005,12.440222762788736
6.54,14.185928037753769
6.5600000000000005,16.156456096912944
6.58,18.017821711523247
6.6000000000000005,20.152635433085646
6.62,22.70344208746359
6.640000000000001,24.76193675811122
6.66,27.71901108274426
6.68,29.41480409064613
6.7,32.13875729198663
6.72,34.62967370637623
6.74,37.97578049550205
6.76,40.91479484421873
6.78,43.58399271601556
6.8,46.47028009245436
6.82,48.660266292064954
6.84,52.29033895237444
6.86,54.79674024930316
6.88,57.815643921134395
6.9,61.33323265969962
6.92,65.28577542933986
6.94,68.40970427462005
6.96,71.19169018068375
6.98,73.61871755552428
7.0,76.42815691128439
7.0200000000000005,78.70783533193523
7.04,82.04610432726886
7.0600000000000005,84.03190468799563
7.08,86.60482797378232
7.1000000000000005,89.05517428520523
7.12,91.7240059917119
7.140000000000001,93.8531971106694
7.16,96.58547805729253
7.18,98.26447551155431
7.2,100.68474717593078
7.22,103.24181122686905
7.24,104.53217029302198
7.26,106.10332982439812
7.28,107.30381074845025
7.3,108.18315634159426
7.32,108.44193327752134
7.34,108.1317268467598
7.36,108.65513037506669
7.38,109.51572890119537
7.4,110.01807720720933
7.42,110.2676723266042
7.44,109.47092068688315
7.46,108.93510007371985
7.48,108.96831663327328
7.5,108.27945715741342
7.5200000000000005,108.0781369234249
7.54,106.42464338501752
7.5600000000000005,104.77987603504876
7.58,104.55528278211963
7.6000000000000005,103.76279320301569
7.62,102.26474905071893
7.640000000000001,101.02383241331398
7.66,100.30299193246002
7.68,98.9153675011298
7.7,97.92421386895764
7.72,96.64282358974876
7.74,96.33444974944078
7.76,95.81222891405686
7.78,94.53910473594182
7.8,93.82775265283234
7.82,92.79050610810404
7.84,92.33928471189475
7.86,91.98552475177664
7.88,91.09011244829827
7.9,90.6633203351224
7.92,90.16474712573034
7.94,90.65326140885273
7.96,90.28694949303083
7.98,90.17306769713672
8.0,89.86799935841633
8.02,90.27721680281499
8.040000000000001,91.35524849414608
8.06,91.95565154923688
8.08,93.0309897756935
8.1,93.98281735754625
8.120000000000001,95.46166828194238
8.14,96.06705156743092
8.16,96.79745232141741
8.18,98.60033862124165
8.2,99.7221741802401
8.22,101.70843672728105
8.24,104.05364199579336
8.26,106.65137318643465
8.28,109.34431573643967
8.3,111.72429719853365
8.32,114.43233200326058
8.34,117.5586708508248
8.36,120.99285445223627
8.38,123.77377131483328
8.4,126.8397192442736
8.42,129.77847021396366
8.44,132.7273382337583
8.46,135.9232498327186
8.48,139.7528167558573
8.5,143.00241046221942
8.52,146.7082380014052
8.540000000000001,150.6564188378078
8.56,154.88306218644775
8.58,158.7243444213775
8.6,162.71658611721165
8.620000000000001,166.04632828641968
8.64,169.15040737958412
8.66,171.71602862285152
8.68,174.33083727624802
8.700000000000001,177.18298740834055
8.72,180.1112077968345
8.74,182.45486458102192
8.76,184.85402031045038
8.78,187.24948905465135
8.8,189.78288726114687
8.82,192.39668007310595
8.84,193.68422284381646
8.86,194.83979761242614
8.88,195.5086443340322
8.9,197.18698668699966
8.92,197.6720523111979
8.94,198.21208736248258
8.96,198.95636530104164
8.98,199.2551898639822
9.0,198.95989220557612
9.02,199.22282222171674
9.040000000000001,199.0973341081788
9.06,199.03776623503455
9.08,198.84941545186615
9.1,197.88850597005802
9.120000000000001,196.612152999256
9.14,195.17832134488646
9.16,194.49577920224974
9.18,193.47404740999406
9.200000000000001,191.52334445156728
9.22,189.4545275173992
9.24,188.7290299629451
9.26,187.10879551819173
9.28,185.40620962268136
9.3,183.6840282764346
9.32,182.40530481126126
9.34,180.9333149987591
9.36,178.1314809207431
9.38,175.56329403487476
9.4,173.4922378728253
9.42,171.3317108103888
9.44,168.9949493485441
9.46,167.29495234155456
9.48,165.3444066028065
9.5,163.55561431124985
9.52,161.84042263106795
9.540000000000001,160.71015594461724
9.56,158.57555108382442
9.58,157.29669592818033
9.6,156.3829717183345
9.620000000000001,155.74299941317298
9.64,154.03459039528016
9.66,153.31470180496686
9.68,152.98939675674154
9.700000000000001,151.7638096643495
9.72,151.292116871469
9.74,151.22751275499962
9.76,150.92219143677195
9.78,151.42733420763355
9.8,151.6931027353986
9.82,152.11863809527694
9.84,153.10206562830433
9.86,153.6905056001745
9.88,154.5800895999045
9.9,155.7659825851443
9.92,156.8424104488468
9.94,157.85269295063534
9.96,159.53928182571187
9.98,161.1938038547249
